Threshold,Precision,Recall_Attack,Recall_Benign,FPR,Score
0.0746987951807229,0.6005234999306857,0.4592188387152416,0.9251466107813958,0.07485338921860415,0.5421827247483187
0.07550200803212852,0.5972052328350126,0.45965904598998125,0.9240327210608809,0.0759672789391191,0.5418458835254311
0.07630522088353414,0.5932830286625385,0.4599788700508125,0.9227321557508409,0.07726784424915908,0.5413555129008267
0.07710843373493977,0.589425273605286,0.46032923910621754,0.9214289488051001,0.07857105119489988,0.5408790939556588
0.07791164658634539,0.5844539357716365,0.4605107123092735,0.9197695613123646,0.08023043868763538,0.5401401368108191
0.07871485943775101,0.5808268079486999,0.4607335110932233,0.918524470352042,0.08147552964795801,0.5396289907226327
0.07951807228915662,0.5766736768314056,0.46115575072409604,0.9170486765405139,0.08295132345948611,0.539102213632305
0.08032128514056225,0.5726742370855374,0.46139831391629954,0.9156358417131888,0.0843641582868112,0.5385170778147441
0.08112449799196787,0.5654686836272717,0.4616229094646361,0.9130778578095556,0.08692214219044432,0.5373503836370959
0.0819277108433735,0.5601586294554579,0.46164806416604975,0.9111767606501946,0.0888232393498054,0.5364124124081221
0.08273092369477912,0.554658326102254,0.46169837356887716,0.909164274518782,0.09083572548121797,0.5354313240438295
0.08353413654618475,0.5490039415075999,0.46174329267854447,0.9070544881390556,0.0929455118609443,0.5343988904088
0.08433734939759037,0.5428765688609605,0.4619517173474008,0.9046853811880317,0.09531461881196837,0.5333185492677163
0.085140562248996,0.5369146856885118,0.46198765263513464,0.902362502861772,0.09763749713822799,0.5321750777484534
0.0859437751004016,0.5300730041281115,0.4623523958056332,0.8995619287462797,0.1004380712537203,0.5309571622759565
0.08674698795180723,0.522017375359282,0.4624027052084606,0.8962523994857616,0.10374760051423841,0.529327552347111
0.08755020080321285,0.5106973019368727,0.46290579923673447,0.8913231072680203,0.10867689273197964,0.5271144532523774
0.08835341365461848,0.49817585634216177,0.4629740762834288,0.885723720127503,0.11427627987249706,0.5243488982054659
0.0891566265060241,0.4868056537768851,0.4638095717232408,0.8801890530616557,0.11981094693834422,0.5219993123924482
0.08995983935742972,0.47137182053579413,0.4641329893128454,0.8724561048201046,0.1275438951798954,0.5182945470664749
0.09076305220883535,0.4569137391033844,0.46447976483947706,0.8647205149428526,0.13527948505714738,0.5146001398911648
0.09156626506024097,0.4427589062518714,0.4649487203444038,0.8566124544317841,0.14338754556821584,0.510780587388094
0.0923694779116466,0.4351528182558813,0.4654572046658378,0.851953049328144,0.14804695067185603,0.5087051269969908
0.09317269076305221,0.4287750654023859,0.46587944429671047,0.8479166299772819,0.15208337002271807,0.5068980371369961
0.09397590361445783,0.4222190767648863,0.46628551304810295,0.8436464258668968,0.15635357413310322,0.5049659694574998
0.09477911646586346,0.4152860645851804,0.46709944731527464,0.8388478946163465,0.16115210538365357,0.5029736709658106
0.09558232931726908,0.4075492085104257,0.46897347257059485,0.8329482415511685,0.16705175844883152,0.5009608570608817
0.0963855421686747,0.401184775738878,0.4710343613221311,0.8277213250444675,0.17227867495553248,0.4993778431832993
0.09718875502008033,0.39434608195240795,0.47230467374352264,0.8222540196889915,0.17774598031100858,0.497279346716257
0.09799196787148595,0.39145818724859976,0.47946657658887876,0.8173608298258281,0.18263917017417186,0.49841370320735345
0.09879518072289158,0.38654097779962554,0.48037034907538506,0.8131914481446912,0.1868085518553088,0.49678089861003816
0.09959839357429719,0.3826231638781179,0.48136575654561264,0.8096798337530599,0.1903201662469401,0.4955227951493363
0.10040160642570281,0.3784967181875926,0.48179518323403214,0.8061462057305884,0.19385379426941163,0.4939706944823102
0.10120481927710843,0.37778461419608317,0.4920385370025658,0.801424281915362,0.198575718084638,0.4967314094589638
0.10200803212851406,0.3661850396814934,0.49908005663401345,0.7883283729285173,0.21167162707148265,0.49370421478126536
0.10281124497991968,0.3770261131757071,0.5459486556608859,0.7789549689167532,0.22104503108324675,0.5124518122888195
0.10361445783132531,0.3831974751449161,0.5783317402022438,0.7718969585967631,0.2281030414032369,0.5251143493995034
0.10441767068273093,0.3950294280856033,0.6369817233126586,0.7609645492488949,0.23903545075110508,0.5489731362807767
0.10522088353413656,0.39171685219669133,0.6523692135202926,0.7517681348290862,0.24823186517091383,0.5520686741746894
0.10602409638554218,0.3879437735970028,0.6740543629032838,0.7394158462920241,0.260584153707976,0.556735104597654
0.10682730923694779,0.39380479263378804,0.7205025190636701,0.7282324815525774,0.27176751844742264,0.5743675003081238
0.10763052208835341,0.3938232753820917,0.7561898533121555,0.7147936001972421,0.28520639980275786,0.5854917267546988
0.10843373493975904,0.40739097014249726,0.8246681376177779,0.7060546290262931,0.29394537097370693,0.6153613833220354
0.10923694779116466,0.3973157642056171,0.8327014711906798,0.6904905517496434,0.30950944825035664,0.6115960114701616
0.11004016064257029,0.3915603128166629,0.8359284600291794,0.6817132768610323,0.31828672313896766,0.6088208684451059
0.11084337349397591,0.38556551564156943,0.8362015682159567,0.6734731345649226,0.3265268654350774,0.6048373513904397
0.11164658634538153,0.378626549161129,0.8379390393778883,0.6630351513657257,0.33696484863427434,0.6004870953718069
0.11244979919678716,0.3707280425846546,0.840540754209819,0.6503993272634415,0.3496006727365585,0.5954700407366302
